window_start_sec,window_end_sec,window_center_sec,n_seizures,obs_median_maxAB,obs_q25,obs_q75,all_contact_null_median,all_contact_null_p2.5,all_contact_null_p97.5,all_contact_pointwise_p,all_contact_maxt_p,all_contact_cluster_sig,within_shaft_null_median,within_shaft_null_p2.5,within_shaft_null_p97.5,within_shaft_pointwise_p,within_shaft_maxt_p,within_shaft_cluster_sig
-120.0,-110.0,-115.0,12,0.6256562872912961,0.5000371448647399,0.754752623979692,0.5939545973493328,0.4474485871537922,0.7105851313129025,0.30569430569430567,1.0,False,0.6493778103093057,0.5422632889784077,0.7435703023025595,0.6793206793206793,1.0,False
-118.0,-108.0,-113.0,12,0.7141185141541915,0.5487961328852661,0.7958333953544577,0.5865671513229836,0.45203837112869316,0.7196753240604294,0.030969030969030968,0.6393606393606394,False,0.6497817841788622,0.5401491507206443,0.7259693639920932,0.059940059940059943,0.939060939060939,False
-116.0,-106.0,-111.0,12,0.5928220777081901,0.5597728158297445,0.6579364927130698,0.5918757135743296,0.4590261626605593,0.7180091119158407,0.4945054945054945,1.0,False,0.5747631778102411,0.4712070740469608,0.6625651485135724,0.33766233766233766,1.0,False
-114.0,-104.0,-109.0,12,0.6212892065274553,0.5204329979873379,0.7318066588570012,0.5953082276628444,0.46334521872504314,0.721127319569668,0.34265734265734266,1.0,False,0.592973380675652,0.48243220778580126,0.6881451955894347,0.2937062937062937,1.0,False
-112.0,-102.0,-107.0,12,0.5764168268258383,0.45256872947534765,0.7558927128225734,0.5895593507105921,0.4640627978936748,0.7213794943281053,0.5904095904095904,1.0,False,0.5933843931124239,0.49010048861258515,0.7155496271277,0.6403596403596403,1.0,False
-110.0,-100.0,-105.0,12,0.6656642238007333,0.5859373810247519,0.8068229894295792,0.5882801319266489,0.4621509751785434,0.7222925093125036,0.12887112887112886,0.984015984015984,False,0.6300005010996592,0.5291550322105673,0.7327217948744188,0.23176823176823177,1.0,False
-108.0,-98.0,-103.0,12,0.6569549671285188,0.4971810066930254,0.8219279073807444,0.5951247721176421,0.4649613135282778,0.7277500646240002,0.2037962037962038,0.997002997002997,False,0.6387494265929566,0.5050366691582572,0.753012153723133,0.3926073926073926,1.0,False
-106.0,-96.0,-101.0,12,0.6476720896559267,0.49738483049307447,0.7456897780577342,0.5922721099336725,0.4614568827047564,0.720432792105561,0.2047952047952048,0.998001998001998,False,0.5754048012125507,0.4651708182755906,0.672844512373442,0.06593406593406594,0.948051948051948,False
-104.0,-94.0,-99.0,12,0.7005725579268723,0.5891389177873564,0.7776547910038839,0.5838172907174581,0.4545867450714125,0.7106754535457573,0.03996003996003996,0.7592407592407593,False,0.6269711699927905,0.5209684835852728,0.7305898021213783,0.07992007992007992,0.948051948051948,False
-102.0,-92.0,-97.0,12,0.6978049590289304,0.6062173723396769,0.8261592154013047,0.5947491946381356,0.4550249437346098,0.7181542599457146,0.060939060939060936,0.8831168831168831,False,0.5958516632788283,0.4765185595200537,0.7053807147759786,0.03796203796203796,0.7842157842157842,False
-100.0,-90.0,-95.0,12,0.7790294630081338,0.6987008144920223,0.812110526279622,0.5936529517184432,0.460162133629574,0.7245814646041056,0.000999000999000999,0.08591408591408592,False,0.6655004046129984,0.5637173240967742,0.7639992922893033,0.013986013986013986,0.48151848151848153,False
-98.0,-88.0,-93.0,12,0.6738590455635092,0.6220934358081864,0.8071885440798089,0.5957781330689906,0.45243694438413135,0.7187675687364989,0.11288711288711288,0.975024975024975,False,0.6665620619808283,0.5289683125781912,0.7797508977899396,0.45054945054945056,1.0,False
-96.0,-86.0,-91.0,12,0.733845392910548,0.5767639779317154,0.8000413434308536,0.5957282635872827,0.4742888629445487,0.7231396471019896,0.01898101898101898,0.44455544455544455,False,0.6257888416826933,0.504169442937809,0.7324533798754246,0.024975024975024976,0.6943056943056943,False
-94.0,-84.0,-89.0,12,0.7230232868891987,0.6354647028103866,0.7786561383604683,0.5946805112536921,0.45562816773083487,0.7247923991413234,0.028971028971028972,0.6613386613386614,False,0.6477811025789924,0.5375625648309865,0.7454052980361713,0.07092907092907093,0.9370629370629371,False
