window_start_sec,window_end_sec,window_center_sec,n_seizures,obs_median_maxAB,obs_q25,obs_q75,all_contact_null_median,all_contact_null_p2.5,all_contact_null_p97.5,all_contact_pointwise_p,all_contact_maxt_p,all_contact_cluster_sig,within_shaft_null_median,within_shaft_null_p2.5,within_shaft_null_p97.5,within_shaft_pointwise_p,within_shaft_maxt_p,within_shaft_cluster_sig
-120.0,-110.0,-115.0,12,0.7991129454978241,0.6633661685908041,0.853672039982497,0.7929540442833344,0.6436229099912734,0.8720544956782893,0.44755244755244755,1.0,False,0.8195698655719449,0.733593379435821,0.8795911194869025,0.7012987012987013,1.0,False
-118.0,-108.0,-113.0,12,0.8522078601078555,0.7593326563970035,0.8874127538467529,0.7934145919722027,0.6359198170756597,0.8730542825629172,0.08091908091908091,0.9560439560439561,False,0.8138851162491694,0.7322486001670576,0.8687117492974457,0.0969030969030969,0.996003996003996,False
-116.0,-106.0,-111.0,12,0.7601973486535154,0.6976746042341986,0.8814114080177167,0.7920946482567782,0.6470783360767659,0.869961957047853,0.7142857142857143,1.0,False,0.7972910382596087,0.722555714512664,0.8601449741760864,0.8471528471528471,1.0,False
-114.0,-104.0,-109.0,12,0.7657656320656823,0.7017294382808446,0.8255006318517326,0.7924838161864687,0.6533405450677671,0.8787886767057245,0.6953046953046953,1.0,False,0.789131461844798,0.7138280168506099,0.8439115440289376,0.7492507492507493,1.0,False
-112.0,-102.0,-107.0,12,0.8675902722048796,0.7943656300117541,0.9313117207892215,0.7906703500063904,0.6415662123556045,0.8728876185881227,0.03296703296703297,0.7162837162837162,False,0.8026716119244696,0.7400878351873559,0.850626104880495,0.003996003996003996,0.17782217782217782,False
-110.0,-100.0,-105.0,12,0.8350636357450829,0.7739266752412324,0.9007179671188208,0.7912351916390712,0.6284224662251333,0.8736823838992258,0.17882117882117882,0.9920079920079921,False,0.796951535815489,0.7432450076992794,0.8450010288434257,0.06493506493506493,0.9270729270729271,False
-108.0,-98.0,-103.0,12,0.7925438085312256,0.7713264387983045,0.8184332902122535,0.7900066458328396,0.6454735453149641,0.8786612834147594,0.48151848151848153,1.0,False,0.8011696662157977,0.7480142001766038,0.8437573835811092,0.6383616383616384,1.0,False
-106.0,-96.0,-101.0,12,0.851370005465296,0.7836784120824951,0.8637720232180738,0.7889087066212257,0.64644887142339,0.8706509158754494,0.08091908091908091,0.9200799200799201,False,0.8066558860980633,0.7468942902605402,0.8590680179838627,0.04895104895104895,0.8631368631368631,False
-104.0,-94.0,-99.0,12,0.7822939617497098,0.7457584847777197,0.8226945701555484,0.7907799862735222,0.6599892770629511,0.8762158038556875,0.5744255744255744,1.0,False,0.8107975232444391,0.7339034986867743,0.8753436707879529,0.7852147852147852,1.0,False
-102.0,-92.0,-97.0,12,0.7451821358877742,0.7168522335035612,0.8052359857496608,0.7934664597434566,0.6375668167091835,0.8734533294189376,0.7992007992007992,1.0,False,0.7932338190366507,0.7162600458013252,0.8557326388887329,0.9050949050949051,1.0,False
-100.0,-90.0,-95.0,12,0.7523277318721759,0.6386554807776643,0.8187837715155887,0.7927337683240017,0.6409016730380046,0.8768907794466668,0.7562437562437563,1.0,False,0.7946377177715861,0.7202477054283049,0.8559782885096352,0.8771228771228772,1.0,False
-98.0,-88.0,-93.0,12,0.7619355424136991,0.6146260939869377,0.8267119878667627,0.7941989300211799,0.6546613154410568,0.8754128282766522,0.7052947052947053,1.0,False,0.8016119733313776,0.7256009572333181,0.8637280778132294,0.8671328671328671,1.0,False
-96.0,-86.0,-91.0,12,0.7211989526011486,0.6779973064784725,0.8089535485910023,0.7934708607215866,0.6399207944702154,0.8737864615570805,0.8721278721278721,1.0,False,0.8110159247379525,0.7258618762480719,0.872027457521101,0.9790209790209791,1.0,False
-94.0,-84.0,-89.0,12,0.7465175721664566,0.5987104305785289,0.8500489262270996,0.7907594902819206,0.6473882629102232,0.8728212855465168,0.7682317682317682,1.0,False,0.8081052855765763,0.7253189905704314,0.8702290308659566,0.942057942057942,1.0,False
-92.0,-82.0,-87.0,12,0.7496730514403911,0.68460405845989,0.8283891782545326,0.789815235737013,0.6383478669687899,0.8756104562276503,0.7432567432567433,1.0,False,0.7946756206329962,0.7246906311083484,0.8614413489917205,0.9020979020979021,1.0,False
-90.0,-80.0,-85.0,12,0.7877890488687969,0.7431391273222501,0.8396085854629652,0.7940523992049807,0.6568902630469575,0.8740637061097248,0.5504495504495505,1.0,False,0.7792707446892118,0.6808928945987359,0.8536608180209958,0.4385614385614386,1.0,False
-88.0,-78.0,-83.0,12,0.7370633441202881,0.6716078173809552,0.8641107511002605,0.7934837272264117,0.6493524382585255,0.8863027863607278,0.8051948051948052,1.0,False,0.8045463702502136,0.7028575105416092,0.8727519049884325,0.922077922077922,1.0,False
-86.0,-76.0,-81.0,12,0.7995942698989227,0.6305711901232008,0.8944433558676915,0.7940727623927768,0.6408576919113562,0.8762742863326141,0.4645354645354645,1.0,False,0.7739629579655943,0.677514369061387,0.8651278800645238,0.27972027972027974,1.0,False
-84.0,-74.0,-79.0,12,0.8425436344988704,0.7101708032789886,0.9037180035499883,0.7906003003574372,0.6513590183577476,0.8721526837092316,0.13186813186813187,0.9790209790209791,False,0.7752446179373228,0.6561731322506535,0.8721799591316476,0.1018981018981019,0.987012987012987,False
-82.0,-72.0,-77.0,12,0.7874651769172931,0.6505057005343541,0.9164390060507454,0.7937700904148819,0.6475507013649816,0.8719689272748229,0.5624375624375625,1.0,False,0.790210575846579,0.6759382438680944,0.8630312467238126,0.5244755244755245,1.0,False
-80.0,-70.0,-75.0,12,0.7867809645946816,0.7363691632054701,0.9160838161524394,0.7935358591165299,0.6585069670293222,0.8772161257202191,0.5454545454545454,1.0,False,0.7910709158026796,0.683764955593787,0.8743240012711353,0.5344655344655345,1.0,False
-78.0,-68.0,-73.0,12,0.7589394929749125,0.687393315937111,0.8649515611926181,0.7971144200858958,0.6461756934533777,0.8826295090806537,0.7432567432567433,1.0,False,0.7802209170881313,0.6746887977449441,0.8582906889762031,0.6783216783216783,1.0,False
-76.0,-66.0,-71.0,12,0.7778911163662203,0.5557433920017464,0.8596134020201593,0.7951935825035872,0.6507580134887099,0.8776785323949443,0.6183816183816184,1.0,False,0.7935042355574415,0.6981403484228461,0.8667101431680644,0.6443556443556444,1.0,False
-74.0,-64.0,-69.0,12,0.7720290231648224,0.6511860685095803,0.8825342346709899,0.7966939746613095,0.6616782425273575,0.8772857951317129,0.6623376623376623,1.0,False,0.788917264383876,0.6868219457328559,0.8834735443368866,0.6073926073926074,1.0,False
-72.0,-62.0,-67.0,12,0.8306762427680896,0.7702078379888556,0.9263348052322544,0.7930580295699621,0.6440896408320445,0.8708495830548952,0.18681318681318682,0.994005994005994,False,0.7925490983596319,0.7046162297192174,0.8618162080544148,0.14985014985014986,0.999000999000999,False
-70.0,-60.0,-65.0,12,0.8635236381372946,0.8261242242339623,0.9302906566644573,0.792621942549582,0.6525033153394751,0.8665301380555881,0.03196803196803197,0.7492507492507493,False,0.8065335900450611,0.7232891555140514,0.8694968482747973,0.03596403596403597,0.8101898101898102,False
-68.0,-58.0,-63.0,12,0.8395290098632289,0.7197318018041264,0.9066404444383941,0.7936852165630608,0.6328560439723118,0.8735399013681442,0.14185814185814186,0.989010989010989,False,0.8164400348740828,0.7498477034932106,0.8704606737976631,0.2177822177822178,1.0,False
-66.0,-56.0,-61.0,12,0.791746809946781,0.736628742354806,0.8513203864403707,0.7933463228431517,0.6454479419581781,0.8761253506281708,0.5144855144855145,1.0,False,0.7937105072709141,0.7114969526857183,0.8706210640298137,0.5254745254745254,1.0,False
-64.0,-54.0,-59.0,12,0.8153743523941985,0.8006584080357971,0.870943075341935,0.794979831083533,0.6425955189751208,0.8742251274262732,0.31368631368631367,1.0,False,0.8169953065733799,0.7257359096455507,0.8737230032719181,0.5194805194805194,1.0,False
-62.0,-52.0,-57.0,12,0.82147642220205,0.7982546142024612,0.8616768074207337,0.7941914843626118,0.6534317225129832,0.8746853248597871,0.27672327672327673,0.999000999000999,False,0.814337097723987,0.7184684046916795,0.875735388072117,0.4115884115884116,1.0,False
-60.0,-50.0,-55.0,12,0.7894614261592618,0.6942979097908109,0.8838210031985411,0.790774146607599,0.6399355972352984,0.8695558248910604,0.5084915084915085,1.0,False,0.8099896260684827,0.704577711593097,0.8818252708664056,0.6643356643356644,1.0,False
-58.0,-48.0,-53.0,12,0.8167332978475288,0.7765720492074832,0.8493214231215351,0.7926337671559787,0.6510961956637719,0.8711134654567112,0.2947052947052947,0.999000999000999,False,0.8022288868994394,0.7029867990663644,0.8713076345709811,0.35264735264735264,1.0,False
-56.0,-46.0,-51.0,12,0.7930140923594717,0.6386110183638125,0.8858499185165619,0.7915680649059771,0.6509990120333222,0.8681185477296728,0.4855144855144855,1.0,False,0.7933430433784399,0.6780088265455476,0.8779882140043094,0.5064935064935064,1.0,False
-54.0,-44.0,-49.0,12,0.7964227456243,0.6934668375545595,0.8773908852597091,0.7907165924733752,0.650896832918248,0.8733003274266161,0.4565434565434565,1.0,False,0.8014238435423354,0.6998774771469749,0.8788760609609547,0.5404595404595405,1.0,False
-52.0,-42.0,-47.0,12,0.7750597333332643,0.6258546727634196,0.8393897109669739,0.7943876654989028,0.6609439505816682,0.8749609400161967,0.6433566433566433,1.0,False,0.809317917898003,0.6935131979044757,0.8827804877163233,0.7512487512487512,1.0,False
-50.0,-40.0,-45.0,12,0.7882082868055706,0.6768128888908469,0.8450206426144302,0.7954430569630485,0.6460896517728734,0.8756365189929103,0.5604395604395604,1.0,False,0.8199227123719481,0.7398117080621357,0.8852155495515511,0.8181818181818182,1.0,False
