candidate,stage,topology,noise,comparison,description,start_ms,end_ms,n,TA,TB,intervals_ms
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,1500.0,7500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,7500.0,13500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,13500.0,19500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,19500.0,25500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,25500.0,31500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,31500.0,37500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,37500.0,43500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,43500.0,49500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,49500.0,55500.0,0,0,0,[]
up3__circle__EI_same_core_scale_1.25,response,2511,847102,up3__circle,左核上移3 mm｜圆形对照｜同核 E→I 权重 × 1.25,55500.0,60000.0,0,0,0,[]
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,1500.0,7500.0,12,4,8,"[295.0, 259.0, 309.0, 333.0, 327.0, 383.0, 324.0, 749.0, 321.0, 859.0, 868.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,7500.0,13500.0,16,7,9,"[331.0, 327.0, 439.0, 353.0, 380.0, 288.0, 344.0, 312.0, 368.0, 375.0, 353.0, 304.0, 319.0, 323.0, 553.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,13500.0,19500.0,17,9,8,"[394.0, 326.0, 323.0, 294.0, 396.0, 374.0, 743.0, 550.0, 262.0, 333.0, 252.0, 257.0, 262.0, 328.0, 278.0, 360.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,19500.0,25500.0,12,1,11,"[273.0, 319.0, 280.0, 490.0, 409.0, 947.0, 987.0, 294.0, 411.0, 291.0, 942.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,25500.0,31500.0,14,7,7,"[299.0, 262.0, 285.0, 270.0, 340.0, 641.0, 336.0, 293.0, 372.0, 306.0, 344.0, 1116.0, 253.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,31500.0,37500.0,16,7,9,"[297.0, 298.0, 348.0, 260.0, 253.0, 847.0, 561.0, 453.0, 343.0, 328.0, 317.0, 610.0, 295.0, 274.0, 412.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,37500.0,43500.0,15,11,4,"[486.0, 305.0, 410.0, 281.0, 321.0, 449.0, 263.0, 262.0, 309.0, 307.0, 368.0, 340.0, 266.0, 356.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,43500.0,49500.0,11,4,7,"[284.0, 343.0, 304.0, 506.0, 366.0, 558.0, 1064.0, 275.0, 756.0, 289.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,49500.0,55500.0,14,6,8,"[966.0, 389.0, 454.0, 273.0, 445.0, 322.0, 290.0, 400.0, 303.0, 695.0, 441.0, 298.0, 328.0]"
endpoint__out_parallel15,shape_range,2511,847101,endpoint__out_reference,端点原位｜左核输出纵向范围 ×1.5,55500.0,60000.0,11,5,6,"[384.0, 382.0, 510.0, 314.0, 331.0, 411.0, 424.0, 337.0, 832.0, 318.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,1500.0,7500.0,13,1,12,"[834.0, 967.0, 387.0, 312.0, 264.0, 256.0, 282.0, 258.0, 422.0, 336.0, 675.0, 349.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,7500.0,13500.0,12,1,11,"[620.0, 256.0, 606.0, 337.0, 277.0, 440.0, 402.0, 529.0, 346.0, 348.0, 1611.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,13500.0,19500.0,6,1,5,"[349.0, 1849.0, 435.0, 363.0, 1007.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,19500.0,25500.0,8,2,6,"[1467.0, 445.0, 305.0, 1123.0, 392.0, 387.0, 930.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,25500.0,31500.0,11,2,9,"[663.0, 263.0, 301.0, 259.0, 280.0, 1162.0, 959.0, 894.0, 380.0, 252.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,31500.0,37500.0,13,4,9,"[256.0, 460.0, 306.0, 420.0, 342.0, 857.0, 405.0, 690.0, 300.0, 384.0, 283.0, 251.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,37500.0,43500.0,11,1,10,"[565.0, 250.0, 421.0, 392.0, 1836.0, 429.0, 288.0, 424.0, 356.0, 264.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,43500.0,49500.0,9,2,7,"[806.0, 413.0, 265.0, 1849.0, 371.0, 783.0, 360.0, 747.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,49500.0,55500.0,10,1,9,"[601.0, 425.0, 386.0, 884.0, 291.0, 815.0, 461.0, 287.0, 414.0]"
up3__ellipse4__core_ou_correlation_0.5,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜两核 OU 输入相关系数 0.5,55500.0,60000.0,10,1,9,"[353.0, 463.0, 716.0, 432.0, 579.0, 277.0, 351.0, 260.0, 270.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,1500.0,7500.0,2,0,2,[900.0]
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,7500.0,13500.0,9,0,9,"[256.0, 1367.0, 997.0, 872.0, 410.0, 294.0, 847.0, 249.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,13500.0,19500.0,9,0,9,"[1242.0, 289.0, 1164.0, 820.0, 354.0, 275.0, 277.0, 260.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,19500.0,25500.0,11,0,11,"[342.0, 352.0, 305.0, 264.0, 541.0, 314.0, 318.0, 281.0, 444.0, 761.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,25500.0,31500.0,9,0,9,"[1208.0, 385.0, 299.0, 1733.0, 487.0, 431.0, 1053.0, 262.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,31500.0,37500.0,9,0,9,"[317.0, 1055.0, 284.0, 934.0, 416.0, 867.0, 457.0, 393.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,37500.0,43500.0,9,0,9,"[375.0, 1163.0, 583.0, 295.0, 1742.0, 615.0, 268.0, 283.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,43500.0,49500.0,12,0,12,"[266.0, 266.0, 286.0, 272.0, 892.0, 379.0, 335.0, 315.0, 1198.0, 254.0, 523.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,49500.0,55500.0,10,1,9,"[391.0, 272.0, 1020.0, 252.0, 256.0, 292.0, 548.0, 1678.0, 430.0]"
up3__radius25_dose_matched,shape_range,2511,847102,up3__circle,左核上移3 mm｜半径 2.5 mm＋降阈值总量匹配,55500.0,60000.0,7,1,6,"[257.0, 271.0, 400.0, 306.0, 367.0, 1995.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,1500.0,7500.0,13,3,10,"[835.0, 278.0, 284.0, 341.0, 340.0, 284.0, 326.0, 252.0, 353.0, 254.0, 1160.0, 465.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,7500.0,13500.0,15,4,11,"[340.0, 340.0, 433.0, 252.0, 340.0, 641.0, 330.0, 554.0, 261.0, 447.0, 287.0, 274.0, 250.0, 439.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,13500.0,19500.0,11,4,7,"[1180.0, 361.0, 286.0, 325.0, 1013.0, 355.0, 410.0, 288.0, 257.0, 364.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,19500.0,25500.0,15,6,9,"[295.0, 303.0, 269.0, 286.0, 279.0, 538.0, 341.0, 893.0, 285.0, 274.0, 273.0, 522.0, 267.0, 335.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,25500.0,31500.0,17,2,15,"[340.0, 307.0, 278.0, 267.0, 332.0, 296.0, 279.0, 806.0, 261.0, 272.0, 297.0, 284.0, 306.0, 345.0, 557.0, 383.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,31500.0,37500.0,12,3,9,"[521.0, 559.0, 265.0, 463.0, 1621.0, 352.0, 449.0, 280.0, 377.0, 337.0, 341.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,37500.0,43500.0,10,0,10,"[915.0, 316.0, 897.0, 980.0, 380.0, 849.0, 327.0, 304.0, 787.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,43500.0,49500.0,14,1,13,"[333.0, 332.0, 563.0, 796.0, 263.0, 389.0, 537.0, 337.0, 311.0, 850.0, 261.0, 293.0, 277.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,49500.0,55500.0,11,4,7,"[279.0, 901.0, 522.0, 824.0, 272.0, 1627.0, 263.0, 287.0, 399.0, 281.0]"
up3__out_perp20,confirmation,2611,847201,up3__out_reference,左核上移3 mm｜左核输出横向范围 ×2,55500.0,60000.0,8,3,5,"[412.0, 866.0, 783.0, 339.0, 315.0, 945.0, 341.0]"
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,1500.0,7500.0,15,3,12,"[355.0, 255.0, 335.0, 396.0, 329.0, 355.0, 305.0, 288.0, 337.0, 353.0, 261.0, 1168.0, 364.0, 451.0]"
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,7500.0,13500.0,14,7,7,"[369.0, 347.0, 392.0, 270.0, 319.0, 260.0, 283.0, 281.0, 307.0, 361.0, 295.0, 517.0, 271.0]"
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,13500.0,19500.0,7,0,7,"[1719.0, 316.0, 288.0, 408.0, 595.0, 421.0]"
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,19500.0,25500.0,0,0,0,[]
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,25500.0,31500.0,0,0,0,[]
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,31500.0,37500.0,0,0,0,[]
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,37500.0,43500.0,0,0,0,[]
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,43500.0,49500.0,0,0,0,[]
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,49500.0,55500.0,0,0,0,[]
endpoint__circle,confirmation,2611,847201,endpoint__circle,端点原位｜圆形对照,55500.0,60000.0,0,0,0,[]
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,1500.0,7500.0,18,6,12,"[316.0, 252.0, 288.0, 457.0, 731.0, 297.0, 267.0, 307.0, 301.0, 356.0, 253.0, 291.0, 314.0, 288.0, 309.0, 274.0, 307.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,7500.0,13500.0,19,3,16,"[294.0, 304.0, 256.0, 358.0, 294.0, 336.0, 304.0, 353.0, 370.0, 249.0, 277.0, 381.0, 276.0, 262.0, 318.0, 266.0, 284.0, 304.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,13500.0,19500.0,16,2,14,"[1348.0, 265.0, 300.0, 378.0, 401.0, 283.0, 267.0, 295.0, 283.0, 258.0, 258.0, 311.0, 281.0, 393.0, 291.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,19500.0,25500.0,18,0,18,"[761.0, 257.0, 468.0, 280.0, 274.0, 327.0, 293.0, 280.0, 296.0, 365.0, 268.0, 296.0, 357.0, 341.0, 293.0, 255.0, 264.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,25500.0,31500.0,16,2,14,"[261.0, 274.0, 253.0, 266.0, 279.0, 317.0, 344.0, 268.0, 270.0, 352.0, 772.0, 470.0, 318.0, 342.0, 588.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,31500.0,37500.0,18,0,18,"[288.0, 274.0, 315.0, 303.0, 262.0, 314.0, 285.0, 259.0, 351.0, 437.0, 388.0, 298.0, 270.0, 358.0, 365.0, 342.0, 271.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,37500.0,43500.0,18,2,16,"[305.0, 317.0, 270.0, 294.0, 359.0, 338.0, 329.0, 435.0, 828.0, 301.0, 268.0, 293.0, 355.0, 283.0, 270.0, 338.0, 353.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,43500.0,49500.0,13,4,9,"[285.0, 331.0, 311.0, 276.0, 273.0, 275.0, 900.0, 270.0, 401.0, 315.0, 340.0, 1565.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,49500.0,55500.0,20,3,17,"[323.0, 251.0, 357.0, 300.0, 339.0, 266.0, 285.0, 268.0, 278.0, 276.0, 288.0, 305.0, 279.0, 270.0, 292.0, 254.0, 258.0, 259.0, 299.0]"
up3__ellipse4__EE_same_core_scale_1.0,response,2511,847102,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 E→E 权重 × 1.0,55500.0,60000.0,13,8,5,"[327.0, 309.0, 315.0, 334.0, 249.0, 266.0, 348.0, 274.0, 398.0, 547.0, 403.0, 342.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,1500.0,7500.0,16,0,16,"[281.0, 285.0, 346.0, 346.0, 503.0, 396.0, 290.0, 250.0, 402.0, 316.0, 259.0, 640.0, 301.0, 307.0, 306.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,7500.0,13500.0,11,3,8,"[452.0, 272.0, 436.0, 326.0, 909.0, 1107.0, 347.0, 382.0, 339.0, 411.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,13500.0,19500.0,13,2,11,"[504.0, 299.0, 701.0, 422.0, 754.0, 399.0, 385.0, 294.0, 411.0, 371.0, 253.0, 1004.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,19500.0,25500.0,14,1,13,"[266.0, 316.0, 450.0, 405.0, 273.0, 328.0, 380.0, 380.0, 798.0, 320.0, 486.0, 304.0, 722.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,25500.0,31500.0,13,2,11,"[331.0, 251.0, 266.0, 262.0, 322.0, 321.0, 398.0, 436.0, 431.0, 348.0, 294.0, 1099.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,31500.0,37500.0,14,0,14,"[314.0, 365.0, 347.0, 318.0, 359.0, 481.0, 332.0, 404.0, 339.0, 385.0, 729.0, 387.0, 364.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,37500.0,43500.0,11,5,6,"[606.0, 342.0, 664.0, 343.0, 400.0, 323.0, 547.0, 328.0, 471.0, 296.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,43500.0,49500.0,9,3,6,"[915.0, 368.0, 507.0, 738.0, 833.0, 256.0, 351.0, 357.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,49500.0,55500.0,14,4,10,"[316.0, 318.0, 311.0, 402.0, 1094.0, 405.0, 405.0, 311.0, 263.0, 677.0, 443.0, 405.0, 345.0]"
up3__circle,shape_range,2511,847101,up3__circle,左核上移3 mm｜圆形对照,55500.0,60000.0,12,2,10,"[382.0, 308.0, 467.0, 322.0, 301.0, 302.0, 482.0, 361.0, 345.0, 339.0, 351.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,1500.0,7500.0,10,3,7,"[302.0, 1795.0, 256.0, 315.0, 761.0, 345.0, 372.0, 341.0, 860.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,7500.0,13500.0,11,3,8,"[1265.0, 361.0, 1071.0, 260.0, 291.0, 353.0, 343.0, 295.0, 312.0, 318.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,13500.0,19500.0,16,4,12,"[1242.0, 289.0, 308.0, 348.0, 276.0, 326.0, 290.0, 394.0, 345.0, 300.0, 307.0, 276.0, 350.0, 291.0, 258.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,19500.0,25500.0,12,1,11,"[1349.0, 330.0, 903.0, 317.0, 270.0, 512.0, 285.0, 291.0, 282.0, 380.0, 778.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,25500.0,31500.0,11,4,7,"[1208.0, 355.0, 570.0, 367.0, 331.0, 793.0, 773.0, 356.0, 304.0, 597.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,31500.0,37500.0,10,3,7,"[1059.0, 369.0, 323.0, 320.0, 427.0, 283.0, 953.0, 346.0, 518.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,37500.0,43500.0,11,3,8,"[266.0, 330.0, 372.0, 655.0, 432.0, 1218.0, 489.0, 623.0, 336.0, 251.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,43500.0,49500.0,15,4,11,"[310.0, 346.0, 294.0, 321.0, 289.0, 876.0, 322.0, 404.0, 310.0, 283.0, 391.0, 259.0, 270.0, 251.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,49500.0,55500.0,13,4,9,"[349.0, 413.0, 298.0, 303.0, 262.0, 264.0, 272.0, 288.0, 642.0, 306.0, 771.0, 929.0]"
up3__radius25,shape_range,2511,847102,up3__circle,左核上移3 mm｜左核半径 2.5 mm,55500.0,60000.0,12,6,6,"[308.0, 285.0, 312.0, 320.0, 377.0, 284.0, 279.0, 318.0, 256.0, 253.0, 339.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,1500.0,7500.0,7,2,5,"[623.0, 2338.0, 282.0, 502.0, 409.0, 315.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,7500.0,13500.0,7,2,5,"[795.0, 961.0, 971.0, 716.0, 461.0, 1187.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,13500.0,19500.0,13,3,10,"[403.0, 322.0, 287.0, 295.0, 615.0, 282.0, 774.0, 346.0, 411.0, 369.0, 394.0, 913.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,19500.0,25500.0,11,0,11,"[269.0, 1017.0, 290.0, 759.0, 257.0, 984.0, 768.0, 313.0, 551.0, 269.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,25500.0,31500.0,9,1,8,"[258.0, 360.0, 1138.0, 382.0, 676.0, 1374.0, 1423.0, 315.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,31500.0,37500.0,9,2,7,"[307.0, 930.0, 411.0, 426.0, 1041.0, 861.0, 303.0, 322.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,37500.0,43500.0,8,2,6,"[634.0, 566.0, 1042.0, 688.0, 359.0, 821.0, 255.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,43500.0,49500.0,10,2,8,"[438.0, 1229.0, 535.0, 348.0, 549.0, 307.0, 407.0, 597.0, 437.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,49500.0,55500.0,10,5,5,"[300.0, 2159.0, 343.0, 649.0, 268.0, 643.0, 485.0, 290.0, 350.0]"
up3__ellipse4__II_same_core_scale_0.75,response,2511,847101,up3__ellipse4,左核上移3 mm｜沿端点轴拉长 4:1｜同核 I→I 权重 × 0.75,55500.0,60000.0,8,1,7,"[352.0, 479.0, 531.0, 295.0, 416.0, 343.0, 970.0]"
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,1500.0,7500.0,1,0,1,[]
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,7500.0,13500.0,2,1,1,[5788.0]
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,13500.0,19500.0,3,1,2,"[1002.0, 3522.0]"
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,19500.0,25500.0,5,2,3,"[3247.0, 369.0, 986.0, 933.0]"
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,25500.0,31500.0,3,2,1,"[343.0, 1534.0]"
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,31500.0,37500.0,1,1,0,[]
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,37500.0,43500.0,1,0,1,[]
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,43500.0,49500.0,5,1,4,"[271.0, 1528.0, 1839.0, 1440.0]"
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,49500.0,55500.0,2,0,2,[1553.0]
up3__circle__EE_same_core_scale_0.75,response,2511,847101,up3__circle,左核上移3 mm｜圆形对照｜同核 E→E 权重 × 0.75,55500.0,60000.0,3,1,2,"[3460.0, 666.0]"
up3__circle,confirmation,2611,847202,up3__circle,左核上移3 mm｜圆形对照,1500.0,7500.0,9,1,8,"[327.0, 830.0, 254.0, 413.0, 302.0, 386.0, 1229.0, 852.0]"
up3__circle,confirmation,2611,847202,up3__circle,左核上移3 mm｜圆形对照,7500.0,13500.0,15,1,14,"[303.0, 313.0, 333.0, 455.0, 1225.0, 340.0, 265.0, 319.0, 291.0, 265.0, 271.0, 276.0, 272.0, 416.0]"
up3__circle,confirmation,2611,847202,up3__circle,左核上移3 mm｜圆形对照,13500.0,19500.0,12,3,9,"[890.0, 344.0, 405.0, 596.0, 268.0, 838.0, 349.0, 319.0, 355.0, 356.0, 269.0]"
up3__circle,confirmation,2611,847202,up3__circle,左核上移3 mm｜圆形对照,19500.0,25500.0,12,1,11,"[903.0, 917.0, 399.0, 319.0, 327.0, 447.0, 418.0, 420.0, 279.0, 322.0, 334.0]"
